"species","survival","extinction"
"Cebus_capucinus",0.98,0.02
"Cebus_cesarae",0.98,0.02
"Cebus_cuscinus",0.98,0.02
"Cebus_imitator",0.98,0.02
"Cebus_kaapori",0,1
"Cebus_leucocephalus",0.61,0.39
"Cebus_malitiosus",0.004,0.996
"Cebus_olivaceus",0.9995,5e-04
"Cebus_unicolor",0.98,0.02
"Cebus_versicolor",0.004,0.996
"Cebus_yuracus",0.98,0.02
"Centronycteris_centralis",0.9995,5e-04
"Centronycteris_maximiliani",0.9995,5e-04
"Centurio_senex",0.9995,5e-04
"Cephalopachus_bancanus",0.61,0.39
"Cephalophus_adersi",0.61,0.39
"Cephalophus_callipygus",0.9995,5e-04
"Cephalophus_dorsalis",0.98,0.02
"Cephalophus_harveyi",0.9995,5e-04
"Cephalophus_jentinki",0.004,0.996
"Cephalophus_leucogaster",0.98,0.02
"Cephalophus_natalensis",0.9995,5e-04
"Cephalophus_niger",0.9995,5e-04
"Cephalophus_nigrifrons",0.9995,5e-04
"Cephalophus_ogilbyi",0.9995,5e-04
"Cephalophus_rubidus",0.98,0.02
"Cephalophus_rufilatus",0.9995,5e-04
"Cephalophus_silvicultor",0.98,0.02
"Cephalophus_spadix",0.004,0.996
"Cephalophus_weynsi",0.9995,5e-04
"Cephalophus_zebra",0.61,0.39
"Cephalorhynchus_commersonii",0.9995,5e-04
"Cephalorhynchus_eutropia",0.98,0.02
"Cephalorhynchus_heavisidii",0.98,0.02
"Cephalorhynchus_hectori",0.004,0.996
"Ceratotherium_simum",0.98,0.02
"Cercartetus_caudatus",0.9995,5e-04
"Cercartetus_concinnus",0.9995,5e-04
"Cercartetus_lepidus",0.9995,5e-04
"Cercartetus_nanus",0.9995,5e-04
"Cercocebus_agilis",0.9995,5e-04
"Cercocebus_atys",0.98,0.02
"Cercocebus_chrysogaster",0.98,0.02
"Cercocebus_galeritus",0.004,0.996
"Cercocebus_lunulatus",0.004,0.996
"Cercocebus_sanjei",0.004,0.996
"Cercocebus_torquatus",0.004,0.996
"Cercopithecus_albogularis",0.98,0.02
"Cercopithecus_ascanius",0.9995,5e-04
"Cercopithecus_campbelli",0.9995,5e-04
"Cercopithecus_cephus",0.9995,5e-04
"Cercopithecus_denti",0.9995,5e-04
"Cercopithecus_diana",0.004,0.996
"Cercopithecus_doggetti",0.98,0.02
"Cercopithecus_dryas",0.004,0.996
"Cercopithecus_erythrogaster",0.61,0.39
"Cercopithecus_erythrotis",0.61,0.39
"Cercopithecus_hamlyni",0.61,0.39
"Cercopithecus_kandti",0.98,0.02
"Cercopithecus_lomamiensis",0.98,0.02
"Cercopithecus_lowei",0.61,0.39
"Cercopithecus_mitis",0.9995,5e-04
"Cercopithecus_mona",0.9995,5e-04
"Cercopithecus_neglectus",0.9995,5e-04
"Cercopithecus_nictitans",0.98,0.02
"Cercopithecus_petaurista",0.9995,5e-04
"Cercopithecus_pogonias",0.98,0.02
"Cercopithecus_roloway",0,1
"Cercopithecus_sclateri",0.004,0.996
"Cercopithecus_wolfi",0.98,0.02
"Cerdocyon_thous",0.9995,5e-04
"Cerradomys_akroai",0.98,0.02
"Cerradomys_goytaca",0.98,0.02
"Cerradomys_langguthi",0.98,0.02
"Cerradomys_maracajuensis",0.9995,5e-04
"Cerradomys_marinhus",0.9995,5e-04
"Cerradomys_scotti",0.9995,5e-04
"Cerradomys_subflavus",0.9995,5e-04
"Cerradomys_vivoi",0.98,0.02
"Cervus_albirostris",0.61,0.39
"Cervus_canadensis",0.9995,5e-04
"Cervus_elaphus",0.9995,5e-04
"Cervus_hanglu",0.9995,5e-04
"Cervus_nippon",0.9995,5e-04
"Chacodelphys_formosa",0.98,0.02
"Chaerephon_aloysiisabaudiae",0.9995,5e-04
"Chaerephon_ansorgei",0.9995,5e-04
"Chaerephon_atsinanana",0.9995,5e-04
"Chaerephon_bemmeleni",0.9995,5e-04
"Chaerephon_bivittatus",0.9995,5e-04
"Chaerephon_bregullae",0.004,0.996
"Chaerephon_chapini",0.9995,5e-04
"Chaerephon_gallagheri",0.98,0.02
"Chaerephon_jobensis",0.9995,5e-04
"Chaerephon_jobimena",0.9995,5e-04
"Chaerephon_johorensis",0.61,0.39
"Chaerephon_leucogaster",0.98,0.02
"Chaerephon_major",0.9995,5e-04
"Chaerephon_nigeriae",0.9995,5e-04
"Chaerephon_plicatus",0.9995,5e-04
"Chaerephon_pumilus",0.9995,5e-04
"Chaerephon_pusillus",0.98,0.02
"Chaerephon_russatus",0.98,0.02
"Chaerephon_shortridgei",0.98,0.02
"Chaerephon_solomonis",0.9995,5e-04
"Chaerephon_tomensis",0.004,0.996
"Chaetocauda_sichuanensis",0.98,0.02
"Chaetodipus_ammophilus",0.98,0.02
"Chaetodipus_arenarius",0.9995,5e-04
"Chaetodipus_artus",0.9995,5e-04
"Chaetodipus_baileyi",0.9995,5e-04
"Chaetodipus_californicus",0.9995,5e-04
"Chaetodipus_eremicus",0.9995,5e-04
"Chaetodipus_fallax",0.9995,5e-04
"Chaetodipus_formosus",0.9995,5e-04
"Chaetodipus_goldmani",0.98,0.02
"Chaetodipus_hispidus",0.9995,5e-04
"Chaetodipus_intermedius",0.9995,5e-04
"Chaetodipus_lineatus",0.98,0.02
"Chaetodipus_nelsoni",0.9995,5e-04
"Chaetodipus_penicillatus",0.9995,5e-04
"Chaetodipus_pernix",0.9995,5e-04
"Chaetodipus_rudinoris",0.9995,5e-04
"Chaetodipus_siccus",0.9995,5e-04
"Chaetodipus_spinatus",0.9995,5e-04
"Chaetomys_subspinosus",0.61,0.39
"Chaetophractus_vellerosus",0.9995,5e-04
"Chaetophractus_villosus",0.9995,5e-04
"Chalinolobus_dwyeri",0.98,0.02
"Chalinolobus_gouldii",0.9995,5e-04
"Chalinolobus_morio",0.9995,5e-04
"Chalinolobus_neocaledonicus",0.004,0.996
"Chalinolobus_nigrogriseus",0.9995,5e-04
"Chalinolobus_picatus",0.98,0.02
"Chalinolobus_tuberculatus",0.61,0.39
"Cheirogaleus_andysabini",0.98,0.02
"Cheirogaleus_crossleyi",0.98,0.02
"Cheirogaleus_lavasoensis",0.98,0.02
"Cheirogaleus_major",0.98,0.02
"Cheirogaleus_medius",0.9995,5e-04
"Cheirogaleus_minusculus",0.98,0.02
"Cheirogaleus_shethi",0.98,0.02
"Cheirogaleus_sibreei",0,1
"Cheirogaleus_thomasi",0.98,0.02
"Cheiromeles_parvidens",0.9995,5e-04
"Cheiromeles_torquatus",0.9995,5e-04
"Chelemys_megalonyx",0.98,0.02
"Cheracebus_lucifer",0.9995,5e-04
"Cheracebus_lugens",0.9995,5e-04
"Cheracebus_medemi",0.61,0.39
"Cheracebus_purinus",0.9995,5e-04
"Cheracebus_regulus",0.9995,5e-04
"Cheracebus_torquatus",0.9995,5e-04
"Chibchanomys_orcesi",0.98,0.02
"Chibchanomys_trichotis",0.98,0.02
"Chilomys_fumeus",0.98,0.02
"Chilomys_instans",0.9995,5e-04
"Chilonatalus_macer",0.98,0.02
"Chilonatalus_micropus",0.61,0.39
"Chilonatalus_tumidifrons",0.98,0.02
"Chimarrogale_himalayica",0.9995,5e-04
"Chimarrogale_leander",0.98,0.02
"Chimarrogale_platycephalus",0.9995,5e-04
"Chimarrogale_styani",0.9995,5e-04
"Chimarrogale_varennei",0.98,0.02
"Chinchilla_chinchilla",0.004,0.996
"Chinchilla_lanigera",0.004,0.996
"Chinchillula_sahamae",0.9995,5e-04
"Chionomys_gud",0.9995,5e-04
"Chionomys_nivalis",0.9995,5e-04
"Chionomys_roberti",0.9995,5e-04
"Chiroderma_doriae",0.9995,5e-04
"Chiroderma_improvisum",0.004,0.996
"Chiroderma_salvini",0.9995,5e-04
"Chiroderma_trinitatum",0.9995,5e-04
"Chiroderma_villosum",0.9995,5e-04
"Chiroderma_vizottoi",0.98,0.02
"Chiromyscus_chiropus",0.9995,5e-04
"Chiromyscus_langbianis",0.9995,5e-04
"Chiromyscus_thomasi",0.98,0.02
"Chironax_melanocephalus",0.9995,5e-04
"Chironectes_minimus",0.9995,5e-04
"Chiropodomys_calamianensis",0.98,0.02
"Chiropodomys_gliroides",0.9995,5e-04
"Chiropodomys_karlkoopmani",0.61,0.39
"Chiropodomys_major",0.9995,5e-04
"Chiropodomys_muroides",0.98,0.02
"Chiropodomys_pusillus",0.98,0.02
"Chiropotes_albinasus",0.004,0.996
"Chiropotes_chiropotes",0.9995,5e-04
"Chiropotes_sagulatus",0.98,0.02
"Chiropotes_satanas",0,1
"Chiropotes_utahickae",0.004,0.996
"Chiruromys_forbesi",0.9995,5e-04
"Chiruromys_lamia",0.9995,5e-04
"Chiruromys_vates",0.9995,5e-04
"Chlamyphorus_truncatus",0.98,0.02
"Chlorocebus_aethiops",0.9995,5e-04
"Chlorocebus_cynosuros",0.9995,5e-04
"Chlorocebus_djamdjamensis",0.61,0.39
"Chlorocebus_pygerythrus",0.9995,5e-04
"Chlorocebus_sabaeus",0.9995,5e-04
"Chlorocebus_tantalus",0.9995,5e-04
"Chlorotalpa_duthieae",0.61,0.39
"Chlorotalpa_sclateri",0.9995,5e-04
"Chodsigoa_caovansunga",0.98,0.02
"Chodsigoa_furva",0.98,0.02
"Chodsigoa_hoffmanni",0.98,0.02
"Chodsigoa_hypsibia",0.9995,5e-04
"Chodsigoa_lamula",0.9995,5e-04
"Chodsigoa_parca",0.9995,5e-04
"Chodsigoa_parva",0.98,0.02
"Chodsigoa_salenskii",0.98,0.02
"Chodsigoa_smithii",0.98,0.02
"Chodsigoa_sodalis",0.98,0.02
"Choeroniscus_godmani",0.9995,5e-04
"Choeroniscus_minor",0.9995,5e-04
"Choeroniscus_periosus",0.61,0.39
"Choeronycteris_mexicana",0.98,0.02
"Choeropsis_liberiensis",0.004,0.996
"Choloepus_didactylus",0.9995,5e-04
"Choloepus_hoffmanni",0.9995,5e-04
"Chrotogale_owstoni",0.004,0.996
"Chrotomys_gonzalesi",0.98,0.02
"Chrotomys_mindorensis",0.9995,5e-04
"Chrotomys_sibuyanensis",0.98,0.02
"Chrotomys_silaceus",0.9995,5e-04
"Chrotomys_whiteheadi",0.9995,5e-04
"Chrotopterus_auritus",0.9995,5e-04
"Chrysochloris_asiatica",0.9995,5e-04
"Chrysochloris_stuhlmanni",0.9995,5e-04
"Chrysochloris_visagiei",0.98,0.02
"Chrysocyon_brachyurus",0.98,0.02
"Chrysospalax_trevelyani",0.004,0.996
"Chrysospalax_villosus",0.61,0.39
"Cistugo_lesueuri",0.9995,5e-04
"Cistugo_seabrae",0.9995,5e-04
"Civettictis_civetta",0.9995,5e-04
"Cloeotis_percivali",0.9995,5e-04
"Clyomys_laticeps",0.9995,5e-04
"Coccymys_kirrhos",0.98,0.02
"Coccymys_ruemmleri",0.9995,5e-04
"Coccymys_shawmayeri",0.9995,5e-04
"Coelops_frithii",0.98,0.02
"Coelops_robinsoni",0.61,0.39
"Coendou_baturitensis",0.98,0.02
"Coendou_bicolor",0.9995,5e-04
"Coendou_ichillus",0.98,0.02
"Coendou_insidiosus",0.9995,5e-04
"Coendou_melanurus",0.9995,5e-04
"Coendou_mexicanus",0.9995,5e-04
"Coendou_nycthemera",0.98,0.02
"Coendou_prehensilis",0.9995,5e-04
"Coendou_pruinosus",0.9995,5e-04
"Coendou_quichua",0.98,0.02
"Coendou_roosmalenorum",0.98,0.02
"Coendou_rufescens",0.9995,5e-04
"Coendou_speratus",0.004,0.996
"Coendou_spinosus",0.9995,5e-04
"Coendou_vestitus",0.98,0.02
"Coleura_afra",0.9995,5e-04
"Coleura_kibomalandy",0.98,0.02
"Coleura_seychellensis",0,1
"Colobus_angolensis",0.9995,5e-04
"Colobus_guereza",0.9995,5e-04
"Colobus_polykomos",0.61,0.39
"Colobus_satanas",0.61,0.39
"Colobus_vellerosus",0,1
"Colomys_goslingi",0.9995,5e-04
"Condylura_cristata",0.9995,5e-04
"Conepatus_amazonicus",0.98,0.02
"Conepatus_chinga",0.9995,5e-04
"Conepatus_leuconotus",0.9995,5e-04
"Conepatus_semistriatus",0.9995,5e-04
"Congosorex_phillipsorum",0,1
"Congosorex_polli",0.98,0.02
"Congosorex_verheyeni",0.9995,5e-04
"Conilurus_penicillatus",0.61,0.39
"Connochaetes_gnou",0.9995,5e-04
"Connochaetes_taurinus",0.9995,5e-04
"Cormura_brevirostris",0.9995,5e-04
"Corynorhinus_mexicanus",0.98,0.02
"Corynorhinus_rafinesquii",0.9995,5e-04
"Corynorhinus_townsendii",0.9995,5e-04
"Craseomys_andersoni",0.9995,5e-04
"Craseomys_imaizumii",0.98,0.02
"Craseomys_regulus",0.9995,5e-04
"Craseomys_rex",0.9995,5e-04
"Craseomys_rufocanus",0.9995,5e-04
"Craseomys_shanseius",0.9995,5e-04
"Craseomys_smithii",0.9995,5e-04
"Craseonycteris_thonglongyai",0.98,0.02
"Crateromys_australis",0.98,0.02
"Crateromys_heaneyi",0.004,0.996
"Crateromys_paulus",0.98,0.02
"Crateromys_schadenbergi",0.004,0.996
"Cratogeomys_castanops",0.9995,5e-04
"Cratogeomys_fulvescens",0.9995,5e-04
"Cratogeomys_fumosus",0.9995,5e-04
"Cratogeomys_goldmani",0.9995,5e-04
"Cratogeomys_merriami",0.9995,5e-04
"Cratogeomys_perotensis",0.9995,5e-04
"Cratogeomys_planiceps",0.9995,5e-04
"Cremnomys_cutchicus",0.9995,5e-04
"Cremnomys_elvira",0,1
"Cricetomys_ansorgei",0.9995,5e-04
"Cricetomys_emini",0.9995,5e-04
"Cricetomys_gambianus",0.9995,5e-04
"Cricetomys_kivuensis",0.98,0.02
"Cricetulus_alticola",0.9995,5e-04
"Cricetulus_barabensis",0.9995,5e-04
"Cricetulus_griseus",0.98,0.02
"Cricetulus_kamensis",0.9995,5e-04
"Cricetulus_lama",0.9995,5e-04
"Cricetulus_longicaudatus",0.9995,5e-04
"Cricetulus_migratorius",0.9995,5e-04
"Cricetulus_pseudogriseus",0.98,0.02
"Cricetulus_sokolovi",0.9995,5e-04
"Cricetulus_tibetanus",0.9995,5e-04
"Cricetus_cricetus",0.9995,5e-04
"Crocidura_abscondita",0.98,0.02
"Crocidura_afeworkbekelei",0.98,0.02
"Crocidura_aleksandrisi",0.9995,5e-04
"Crocidura_allex",0.61,0.39
"Crocidura_andamanensis",0,1
"Crocidura_annamitensis",0.98,0.02
"Crocidura_ansellorum",0.004,0.996
"Crocidura_arabica",0.9995,5e-04
"Crocidura_arispa",0.9995,5e-04
"Crocidura_armenica",0.98,0.02
"Crocidura_attenuata",0.9995,5e-04
"Crocidura_attila",0.9995,5e-04
"Crocidura_baileyi",0.9995,5e-04
"Crocidura_baluensis",0.9995,5e-04
"Crocidura_batakorum",0.98,0.02
"Crocidura_batesi",0.9995,5e-04
"Crocidura_beatus",0.9995,5e-04
"Crocidura_beccarii",0.9995,5e-04
"Crocidura_bottegi",0.98,0.02
"Crocidura_bottegoides",0.004,0.996
"Crocidura_brunnea",0.9995,5e-04
"Crocidura_buettikoferi",0.98,0.02
"Crocidura_caliginea",0.9995,5e-04
"Crocidura_canariensis",0.004,0.996
"Crocidura_caspica",0.98,0.02
"Crocidura_cinderella",0.9995,5e-04
"Crocidura_congobelgica",0.9995,5e-04
"Crocidura_cranbrooki",0.98,0.02
"Crocidura_crenata",0.9995,5e-04
"Crocidura_crossei",0.9995,5e-04
"Crocidura_cyanea",0.9995,5e-04
"Crocidura_denti",0.9995,5e-04
"Crocidura_desperata",0.61,0.39
"Crocidura_dhofarensis",0.98,0.02
"Crocidura_dolichura",0.9995,5e-04
"Crocidura_douceti",0.9995,5e-04
"Crocidura_dsinezumi",0.9995,5e-04
"Crocidura_eisentrauti",0.61,0.39
"Crocidura_elgonius",0.9995,5e-04
"Crocidura_elongata",0.9995,5e-04
"Crocidura_erica",0.98,0.02
"Crocidura_fingui",0.98,0.02
"Crocidura_fischeri",0.98,0.02
"Crocidura_flavescens",0.9995,5e-04
"Crocidura_floweri",0.98,0.02
"Crocidura_foetida",0.9995,5e-04
"Crocidura_foxi",0.9995,5e-04
"Crocidura_fuliginosa",0.9995,5e-04
"Crocidura_fulvastra",0.9995,5e-04
"Crocidura_fumosa",0.9995,5e-04
"Crocidura_fuscomurina",0.9995,5e-04
"Crocidura_gathornei",0.98,0.02
"Crocidura_glassi",0.98,0.02
"Crocidura_gmelini",0.9995,5e-04
"Crocidura_goliath",0.9995,5e-04
"Crocidura_gracilipes",0.98,0.02
"Crocidura_grandiceps",0.98,0.02
"Crocidura_grandis",0.98,0.02
"Crocidura_grassei",0.9995,5e-04
"Crocidura_grayi",0.9995,5e-04
"Crocidura_greenwoodi",0.9995,5e-04
"Crocidura_guy",0.98,0.02
"Crocidura_harenna",0,1
"Crocidura_hikmiya",0.004,0.996
"Crocidura_hildegardeae",0.9995,5e-04
"Crocidura_hilliana",0.98,0.02
"Crocidura_hirta",0.9995,5e-04
"Crocidura_hispida",0.61,0.39
"Crocidura_horsfieldii",0.98,0.02
"Crocidura_hutanis",0.9995,5e-04
"Crocidura_indochinensis",0.9995,5e-04
"Crocidura_jacksoni",0.9995,5e-04
"Crocidura_jenkinsi",0,1
"Crocidura_jouvenetae",0.9995,5e-04
"Crocidura_katinka",0.98,0.02
"Crocidura_kegoensis",0.98,0.02
"Crocidura_kivuana",0.98,0.02
"Crocidura_lamottei",0.9995,5e-04
"Crocidura_lanosa",0.61,0.39
"Crocidura_lasiura",0.9995,5e-04
"Crocidura_latona",0.9995,5e-04
"Crocidura_lea",0.9995,5e-04
"Crocidura_lepidura",0.9995,5e-04
"Crocidura_leucodon",0.9995,5e-04
"Crocidura_levicula",0.9995,5e-04
"Crocidura_littoralis",0.9995,5e-04
"Crocidura_longipes",0.98,0.02
"Crocidura_lucina",0.61,0.39
"Crocidura_ludia",0.9995,5e-04
"Crocidura_luna",0.9995,5e-04
"Crocidura_lusitania",0.9995,5e-04
"Crocidura_lwiroensis",0.98,0.02
"Crocidura_macarthuri",0.9995,5e-04
"Crocidura_macmillani",0.98,0.02
"Crocidura_macowi",0.98,0.02
"Crocidura_malayana",0.9995,5e-04
"Crocidura_manengubae",0.61,0.39
"Crocidura_maquassiensis",0.9995,5e-04
"Crocidura_mariquensis",0.9995,5e-04
"Crocidura_maurisca",0.9995,5e-04
"Crocidura_maxi",0.9995,5e-04
"Crocidura_mdumai",0.004,0.996
"Crocidura_mindorus",0.98,0.02
"Crocidura_minuta",0.98,0.02
"Crocidura_miya",0.004,0.996
"Crocidura_monax",0.98,0.02
"Crocidura_monticola",0.9995,5e-04
"Crocidura_montis",0.9995,5e-04
"Crocidura_munissii",0.9995,5e-04
"Crocidura_muricauda",0.9995,5e-04
"Crocidura_musseri",0.98,0.02
"Crocidura_mutesae",0.98,0.02
"Crocidura_nana",0.98,0.02
"Crocidura_nanilla",0.9995,5e-04
"Crocidura_neglecta",0.98,0.02
"Crocidura_negligens",0.9995,5e-04
"Crocidura_negrina",0.004,0.996
"Crocidura_newmarki",0.98,0.02
"Crocidura_nicobarica",0,1
"Crocidura_nigeriae",0.9995,5e-04
"Crocidura_nigricans",0.9995,5e-04
"Crocidura_nigripes",0.9995,5e-04
"Crocidura_nigrofusca",0.9995,5e-04
"Crocidura_nimbae",0.98,0.02
"Crocidura_nimbasilvanus",0.9995,5e-04
"Crocidura_ninoyi",0.98,0.02
"Crocidura_niobe",0.9995,5e-04
"Crocidura_obscurior",0.9995,5e-04
"Crocidura_olivieri",0.9995,5e-04
"Crocidura_orientalis",0.9995,5e-04
"Crocidura_orii",0.004,0.996
"Crocidura_pachyura",0.9995,5e-04
"Crocidura_palawanensis",0.9995,5e-04
"Crocidura_panayensis",0.98,0.02
"Crocidura_paradoxura",0.9995,5e-04
"Crocidura_parvipes",0.9995,5e-04
"Crocidura_pasha",0.9995,5e-04
"Crocidura_pergrisea",0.98,0.02
"Crocidura_phaeura",0.004,0.996
"Crocidura_phanluongi",0.9995,5e-04
"Crocidura_phuquocensis",0.98,0.02
"Crocidura_picea",0.004,0.996
"Crocidura_pitmani",0.98,0.02
"Crocidura_planiceps",0.98,0.02
"Crocidura_poensis",0.9995,5e-04
"Crocidura_polia",0.98,0.02
"Crocidura_pullata",0.98,0.02
"Crocidura_raineyi",0.98,0.02
"Crocidura_ramona",0.9995,5e-04
"Crocidura_rapax",0.98,0.02
"Crocidura_religiosa",0.98,0.02
"Crocidura_rhoditis",0.9995,5e-04
"Crocidura_roosevelti",0.9995,5e-04
"Crocidura_russula",0.9995,5e-04
"Crocidura_sapaensis",0.98,0.02
"Crocidura_selina",0.98,0.02
"Crocidura_serezkyensis",0.9995,5e-04
"Crocidura_shantungensis",0.9995,5e-04
"Crocidura_sibirica",0.9995,5e-04
"Crocidura_sicula",0.9995,5e-04
"Crocidura_silacea",0.9995,5e-04
"Crocidura_smithii",0.9995,5e-04
"Crocidura_sokolovi",0.98,0.02
"Crocidura_somalica",0.9995,5e-04
"Crocidura_stenocephala",0.004,0.996
"Crocidura_suaveolens",0.9995,5e-04
"Crocidura_susiana",0.98,0.02
"Crocidura_tanakae",0.9995,5e-04
"Crocidura_tansaniana",0.98,0.02
"Crocidura_tarella",0.004,0.996
"Crocidura_tarfayensis",0.98,0.02
"Crocidura_telfordi",0.61,0.39
"Crocidura_tenuis",0.98,0.02
"Crocidura_thalia",0.9995,5e-04
"Crocidura_theresae",0.9995,5e-04
"Crocidura_thomensis",0.004,0.996
"Crocidura_trichura",0,1
"Crocidura_turba",0.9995,5e-04
"Crocidura_ultima",0.98,0.02
"Crocidura_umbra",0.98,0.02
"Crocidura_usambarae",0.61,0.39
"Crocidura_viaria",0.9995,5e-04
"Crocidura_virgata",0.9995,5e-04
"Crocidura_voi",0.9995,5e-04
"Crocidura_vorax",0.9995,5e-04
"Crocidura_vosmaeri",0.98,0.02
"Crocidura_watasei",0.9995,5e-04
"Crocidura_whitakeri",0.9995,5e-04
"Crocidura_wimmeri",0,1
"Crocidura_wuchihensis",0.98,0.02
"Crocidura_xantippe",0.9995,5e-04
"Crocidura_yaldeni",0.98,0.02
"Crocidura_yankariensis",0.9995,5e-04
"Crocidura_zaitsevi",0.98,0.02
"Crocidura_zaphiri",0.98,0.02
"Crocidura_zarudnyi",0.9995,5e-04
"Crocidura_zimmeri",0.98,0.02
"Crocidura_zimmermanni",0.004,0.996
"Crocuta_crocuta",0.9995,5e-04
"Crossarchus_alexandri",0.9995,5e-04
"Crossarchus_ansorgei",0.9995,5e-04
"Crossarchus_obscurus",0.9995,5e-04
"Crossarchus_platycephalus",0.9995,5e-04
"Crossogale_hantu",0.98,0.02
"Crossogale_phaeura",0.004,0.996
"Crossogale_sumatrana",0.98,0.02
"Crossomys_moncktoni",0.9995,5e-04
"Crunomys_celebensis",0.98,0.02
"Crunomys_fallax",0.98,0.02
"Crunomys_melanius",0.9995,5e-04
"Crunomys_suncoides",0.98,0.02
"Cryptochloris_wintoni",0,1
"Cryptochloris_zyli",0.004,0.996
"Cryptomys_hottentotus",0.9995,5e-04
"Cryptonanus_agricolai",0.98,0.02
"Cryptonanus_chacoensis",0.9995,5e-04
"Cryptonanus_guahybae",0.98,0.02
"Cryptonanus_unduaviensis",0.98,0.02
"Cryptoprocta_ferox",0.61,0.39
"Cryptotis_alticola",0.98,0.02
"Cryptotis_aroensis",0.004,0.996
"Cryptotis_berlandieri",0.98,0.02
"Cryptotis_brachyonyx",0.98,0.02
"Cryptotis_cavatorculus",0.98,0.02
"Cryptotis_celaque",0.98,0.02
"Cryptotis_colombiana",0.9995,5e-04
"Cryptotis_dinirensis",0.98,0.02
"Cryptotis_endersi",0.004,0.996
"Cryptotis_equatoris",0.9995,5e-04
"Cryptotis_floridana",0.98,0.02
"Cryptotis_goldmani",0.9995,5e-04
"Cryptotis_goodwini",0.9995,5e-04
"Cryptotis_gracilis",0.61,0.39
"Cryptotis_griseoventris",0.004,0.996
"Cryptotis_hondurensis",0.98,0.02
"Cryptotis_lacandonensis",0.98,0.02
"Cryptotis_lacertosus",0.98,0.02
"Cryptotis_magna",0.61,0.39
"Cryptotis_magnimanus",0.98,0.02
"Cryptotis_mam",0.98,0.02
"Cryptotis_mayensis",0.9995,5e-04
"Cryptotis_mccarthyi",0.98,0.02
"Cryptotis_medellinia",0.9995,5e-04
"Cryptotis_mera",0.004,0.996
"Cryptotis_meridensis",0.61,0.39
"Cryptotis_merriami",0.9995,5e-04
"Cryptotis_mexicana",0.9995,5e-04
"Cryptotis_monteverdensis",0.98,0.02
"Cryptotis_montivaga",0.9995,5e-04
"Cryptotis_nelsoni",0,1
"Cryptotis_niausa",0.98,0.02
"Cryptotis_nigrescens",0.9995,5e-04
"Cryptotis_obscura",0.9995,5e-04
"Cryptotis_oreoryctes",0.98,0.02
"Cryptotis_orophila",0.98,0.02
"Cryptotis_osgoodi",0.98,0.02
"Cryptotis_parva",0.9995,5e-04
"Cryptotis_peregrina",0.98,0.02
"Cryptotis_perijensis",0.98,0.02
"Cryptotis_peruviensis",0.98,0.02
"Cryptotis_phillipsii",0.61,0.39
"Cryptotis_pueblensis",0.98,0.02
"Cryptotis_soricina",0.98,0.02
"Cryptotis_squamipes",0.9995,5e-04
"Cryptotis_tamensis",0.9995,5e-04
"Cryptotis_thomasi",0.9995,5e-04
"Cryptotis_tropicalis",0.98,0.02
"Cryptotis_venezuelensis",0.98,0.02
"Ctenodactylus_gundi",0.9995,5e-04
"Ctenodactylus_vali",0.98,0.02
"Ctenomys_andersoni",0.98,0.02
"Ctenomys_argentinus",0.98,0.02
"Ctenomys_australis",0.004,0.996
"Ctenomys_azarae",0.004,0.996
"Ctenomys_bergi",0.004,0.996
"Ctenomys_bicolor",0.98,0.02
"Ctenomys_boliviensis",0.9995,5e-04
"Ctenomys_bonettoi",0.004,0.996
"Ctenomys_brasiliensis",0.98,0.02
"Ctenomys_colburni",0.98,0.02
"Ctenomys_coludo",0.98,0.02
"Ctenomys_conoveri",0.9995,5e-04
"Ctenomys_coyhaiquensis",0.98,0.02
"Ctenomys_dorbignyi",0.98,0.02
"Ctenomys_dorsalis",0.98,0.02
"Ctenomys_emilianus",0.9995,5e-04
"Ctenomys_erikacuellarae",0.98,0.02
"Ctenomys_famosus",0.98,0.02
"Ctenomys_flamarioni",0.004,0.996
"Ctenomys_fochi",0.98,0.02
"Ctenomys_fodax",0.98,0.02
"Ctenomys_frater",0.9995,5e-04
"Ctenomys_fulvus",0.98,0.02
"Ctenomys_goodfellowi",0.9995,5e-04
"Ctenomys_haigi",0.9995,5e-04
"Ctenomys_ibicuiensis",0.98,0.02
"Ctenomys_johannis",0.98,0.02
"Ctenomys_juris",0.98,0.02
"Ctenomys_knighti",0.98,0.02
"Ctenomys_lami",0.61,0.39
"Ctenomys_latro",0.004,0.996
"Ctenomys_lessai",0.98,0.02
"Ctenomys_leucodon",0.9995,5e-04
"Ctenomys_lewisi",0.9995,5e-04
"Ctenomys_magellanicus",0.9995,5e-04
"Ctenomys_mariafarelli",0.98,0.02
"Ctenomys_maulinus",0.9995,5e-04
"Ctenomys_mendocinus",0.9995,5e-04
"Ctenomys_minutus",0.98,0.02
"Ctenomys_nattereri",0.98,0.02
"Ctenomys_occultus",0.004,0.996
"Ctenomys_opimus",0.9995,5e-04
"Ctenomys_osvaldoreigi",0,1
"Ctenomys_paraguayensis",0.98,0.02
"Ctenomys_pearsoni",0.98,0.02
"Ctenomys_perrensi",0.9995,5e-04
"Ctenomys_peruanus",0.9995,5e-04
"Ctenomys_pilarensis",0.004,0.996
"Ctenomys_pontifex",0.98,0.02
"Ctenomys_porteousi",0.98,0.02
"Ctenomys_pundti",0.004,0.996
"Ctenomys_rionegrensis",0.004,0.996
"Ctenomys_roigi",0,1
"Ctenomys_rondoni",0.98,0.02
"Ctenomys_rosendopascuali",0.98,0.02
